ImageFilename,GroundTruth,Prediction,IsCorrect,Confidence,TargetLayer,MeanActivation,MaxActivation,ActivatedAreaPct,CentroidDist
1ae8c165fd53.png,2,2,1,0.788947284221649,res5c_branch2c,0.00314067490398884,0.113214485347271,0.0369698660714286,57.1607856750488
1b398c0494d1.png,0,0,1,0.976427733898163,res5c_branch2c,0.0234447214752436,0.107109643518925,0.334701849489796,15.8886528015137
1c13a1483f4a.png,0,0,1,0.964612603187561,res5c_branch2c,0.0340155772864819,0.155618593096733,0.34163743622449,16.8203678131104
1c4f3aa4df06.png,4,2,0,0.509051263332367,res5c_branch2c,0.0104894135147333,0.105034254491329,0.163265306122449,21.6444835662842
1c5ad36fb799.png,2,2,1,0.91115266084671,res5c_branch2c,0.00279353768564761,0.0938674062490463,0.0414740114795918,61.0129623413086
1c6d119c3d70.png,2,2,1,0.962767660617828,res5c_branch2c,0.00343551207333803,0.0552091635763645,0.0946867028061224,40.2900505065918
1caba2fb38f6.png,0,0,1,0.944002032279968,res5c_branch2c,0.0398947522044182,0.166541010141373,0.398975605867347,22.8769187927246
1d674e2e32e0.png,1,2,0,0.730995357036591,res5c_branch2c,0.000119057673146017,0.0058267773129046,0.0393813775510204,9.5196647644043
1dd9adcbfff4.png,2,2,1,0.925946652889252,res5c_branch2c,0.00170344556681812,0.0213873796164989,0.132991868622449,21.0538597106934
1df1530b9b8d.png,0,0,1,0.986693561077118,res5c_branch2c,0.0144751416519284,0.0789614543318748,0.271942761479592,12.2452268600464
1e4650743fa2.png,2,2,1,0.889671266078949,res5c_branch2c,0.000781560956966132,0.0428822338581085,0.026985012755102,29.3091239929199
1e8a1fdee5b9.png,1,1,1,0.847332835197449,res5c_branch2c,0.0206238199025393,0.180741786956787,0.161850286989796,18.9431934356689
1f4bf8e28b41.png,2,2,1,0.766177237033844,res5c_branch2c,0.00231275102123618,0.057215753942728,0.0710499043367347,24.7966156005859
1f543a86c4d4.png,2,2,1,0.472417712211609,res5c_branch2c,0.0293231550604105,0.167390912771225,0.298788265306122,7.03418970108032
201f6e10c108.png,0,0,1,0.987164258956909,res5c_branch2c,0.0205662492662668,0.0894273519515991,0.378627232142857,15.7905416488647
201f882365d3.png,0,0,1,0.998764395713806,res5c_branch2c,0.00309175136499107,0.014251958578825,0.310467155612245,20.9769668579102
20c883d3bd38.png,2,2,1,0.83317643404007,res5c_branch2c,0.0138235930353403,0.2060686647892,0.114855707908163,20.3550128936768
21037f5c7790.png,0,0,1,0.99964427947998,res5c_branch2c,0.00116322899702936,0.00622141594067216,0.276068239795918,37.943416595459
2131aa3a1e6f.png,2,2,1,0.453678399324417,res5c_branch2c,0.0050866911187768,0.0835502147674561,0.12109375,19.3643760681152
222f3ee3a1e8.png,4,4,1,0.481998860836029,res5c_branch2c,0.01459248829633,0.205579310655594,0.110650510204082,39.449275970459
237aa50edc34.png,0,0,1,0.998162925243378,res5c_branch2c,0.00489343469962478,0.017259519547224,0.417211415816327,6.97960901260376
242fc19be06f.png,0,0,1,0.920445203781128,res5c_branch2c,0.0757699683308601,0.338552594184875,0.285235969387755,28.4044513702393
246e4506824a.png,2,2,1,0.94057297706604,res5c_branch2c,0.00491552101448178,0.0422911196947098,0.177236128826531,27.1612510681152
24de56d433cd.png,0,0,1,0.793655395507812,res5c_branch2c,0.17556557059288,0.686293661594391,0.383250956632653,43.7362098693848
253e96488cfb.png,0,1,0,0.684018492698669,res5c_branch2c,0.0767200365662575,0.352307200431824,0.312081473214286,17.5179805755615
2585bbc91909.png,0,0,1,0.999974370002747,res5c_branch2c,0.000112694971903693,0.000364350649761036,0.455098054846939,30.0419292449951
259d30f693b6.png,1,0,0,0.487910151481628,res5c_branch2c,0.115695677697659,0.500778079032898,0.402543048469388,42.8898506164551
25b0e72705a8.png,3,2,0,0.670082867145538,res5c_branch2c,0.0010784191545099,0.0270244423300028,0.0651506696428571,15.7929010391235
25d069089c5e.png,4,2,0,0.476250827312469,res5c_branch2c,0.00278871785849333,0.0495953224599361,0.0829679528061224,41.2466850280762
2665f72e2dd3.png,3,3,1,0.463686794042587,res5c_branch2c,0.065184012055397,0.424363434314728,0.263871173469388,29.718132019043
2682e6da9050.png,0,0,1,0.999982357025146,res5c_branch2c,8.55855760164559e-05,0.000262758694589138,0.507274394132653,12.1067552566528
27e2be850a99.png,4,4,1,0.92347240447998,res5c_branch2c,0.00848702061921358,0.0431093834340572,0.322544642857143,36.040714263916
281d7b7c7676.png,4,2,0,0.635445654392242,res5c_branch2c,0.0528696328401566,0.185667753219604,0.443020567602041,24.8854351043701
28f73575e1f2.png,0,0,1,0.999999523162842,res5c_branch2c,4.00013277612743e-06,1.20457825687481e-05,0.54133450255102,13.1062812805176
2927665214e1.png,0,0,1,0.882529199123383,res5c_branch2c,0.0563133507966995,0.30689349770546,0.255919164540816,16.9560565948486
29a13e666266.png,0,0,1,0.995105862617493,res5c_branch2c,0.00647655129432678,0.0378328897058964,0.210439253826531,31.9531784057617
29b52f64d2db.png,1,2,0,0.613886833190918,res5c_branch2c,0.00571766961365938,0.0945233926177025,0.100047831632653,24.867977142334
2a2a6435f7f3.png,0,0,1,0.831338763237,res5c_branch2c,0.0799921080470085,0.3393734395504,0.34586256377551,46.280460357666
2a3378bcfbcc.png,2,2,1,0.495501011610031,res5c_branch2c,0.000783027207944542,0.0279612597078085,0.0503427933673469,22.5783500671387
2b2f5a0f880d.png,0,0,1,0.999993324279785,res5c_branch2c,3.76888892787974e-05,0.000107076120912097,0.577666613520408,14.2147483825684
2b3a4a81d748.png,0,0,1,0.986845374107361,res5c_branch2c,0.0240758024156094,0.0769854113459587,0.450733418367347,26.2065963745117
2c1d5be654dd.png,2,2,1,0.86557149887085,res5c_branch2c,0.007229910697788,0.121327184140682,0.0888671875,38.3976058959961
2cdcc910778d.png,0,0,1,1,res5c_branch2c,7.19550996564067e-07,2.46428476202709e-06,0.460020727040816,4.93087863922119
2e26762daed5.png,2,2,1,0.791244208812714,res5c_branch2c,0.0197640303522348,0.245939686894417,0.10758131377551,46.7203025817871
2f284b6a1940.png,4,4,1,0.737438380718231,res5c_branch2c,0.00067073869286105,0.0219021867960691,0.0477120535714286,17.3213481903076
2f9b66784109.png,2,2,1,0.908193349838257,res5c_branch2c,0,0,0,0
2fdffb6160a6.png,2,2,1,0.536346912384033,res5c_branch2c,0.0058540883474052,0.138650268316269,0.0643335459183673,3.96445035934448
306c841af3fc.png,0,0,1,0.999963283538818,res5c_branch2c,0.000141815762617625,0.00038108485750854,0.569256218112245,13.8074989318848
3128eb593012.png,2,2,1,0.400987803936005,res5c_branch2c,0.0307923220098019,0.310213983058929,0.103136957908163,50.1442070007324
3132556f5352.png,0,0,1,0.95284765958786,res5c_branch2c,0.04900037124753,0.313956409692764,0.209044164540816,14.3280477523804
318eb706a134.png,0,0,1,0.999993681907654,res5c_branch2c,3.52143433701713e-05,0.000134193804115057,0.443538743622449,20.5240249633789
31b5d6fb0256.png,2,2,1,0.669897496700287,res5c_branch2c,0.0083879679441452,0.187000811100006,0.0821508290816327,14.046199798584
33ffddea8c6e.png,1,0,0,0.934000492095947,res5c_branch2c,0.102637231349945,0.434600591659546,0.366031568877551,20.7918872833252
345b1f0abbba.png,0,0,1,0.998173952102661,res5c_branch2c,0.00529833603650331,0.0191146861761808,0.417948820153061,16.5813102722168
34a7dbd3f05c.png,0,0,1,0.99996542930603,res5c_branch2c,0.000188865989912301,0.000559987442102283,0.537547831632653,20.8757305145264
356304d15a5c.png,0,0,1,0.999130189418793,res5c_branch2c,0.00239696609787643,0.011300241574645,0.297452965561224,11.7123422622681
3580a545016d.png,0,0,1,0.823186159133911,res5c_branch2c,0.0775169879198074,0.314626902341843,0.407963966836735,26.1053237915039
358d2224de73.png,1,2,0,0.915634989738464,res5c_branch2c,0.000392277957871556,0.0175152011215687,0.0334622130102041,33.411506652832
362c4a96cebb.png,2,2,1,0.801849842071533,res5c_branch2c,0.00246112933382392,0.054695125669241,0.0705915178571429,22.3782157897949
374535e0adb8.png,4,2,0,0.564403295516968,res5c_branch2c,0.0393425524234772,0.143959373235703,0.503786670918367,21.3455543518066
3748349334f6.png,2,2,1,0.887111783027649,res5c_branch2c,0.00375092588365078,0.0516651049256325,0.108816964285714,54.0838584899902
382752f6694a.png,1,2,0,0.556377470493317,res5c_branch2c,0.00763769773766398,0.127421841025352,0.0913384885204082,18.3811168670654
38373431d996.png,0,0,1,0.999999284744263,res5c_branch2c,5.03824003317277e-06,1.75754848896759e-05,0.486866230867347,17.9999866485596
387138ddf43d.png,0,0,1,0.999738276004791,res5c_branch2c,0.000403364887461066,0.0020063454285264,0.277742346938776,49.1527328491211
38e0e28d35d3.png,1,0,0,0.954112648963928,res5c_branch2c,0.0534772202372551,0.244286611676216,0.413504464285714,24.3738021850586
39fd8ef3a45c.png,0,0,1,0.998452425003052,res5c_branch2c,0.00315627921372652,0.0165421552956104,0.26237643494898,42.7163734436035
3a122851e526.png,2,2,1,0.960031032562256,res5c_branch2c,0.000436994334449992,0.0240721311420202,0.0327248086734694,14.9286212921143
3ac92ac3d65a.png,0,0,1,0.999997496604919,res5c_branch2c,1.39961612148909e-05,6.93770562065765e-05,0.238779496173469,28.760290145874
3af9aaa880e9.png,0,0,1,0.999696135520935,res5c_branch2c,0.000829874246846884,0.00399867072701454,0.321588010204082,31.0548000335693
3b018e8b7303.png,3,2,0,0.851415514945984,res5c_branch2c,0.0141263399273157,0.0940942689776421,0.249880420918367,13.0575828552246
3b0190bbe615.png,0,0,1,0.974402964115143,res5c_branch2c,0.0345040000975132,0.105344273149967,0.525171396683674,16.9271831512451
3b10191dfd25.png,0,0,1,0.999413967132568,res5c_branch2c,0.00146993983071297,0.00500718597322702,0.510124362244898,18.0162525177002
3b4a5fcbe5e0.png,4,4,1,0.67627477645874,res5c_branch2c,0.020467184484005,0.237178713083267,0.124900350765306,37.4229469299316
3b73a3a4a734.png,1,1,1,0.678235590457916,res5c_branch2c,0.00452321581542492,0.0780786573886871,0.103714923469388,6.97240114212036
3cab32dd6ef9.png,0,0,1,0.955254554748535,res5c_branch2c,0.049453116953373,0.254514396190643,0.269451530612245,41.9565200805664
3d3e288d490e.png,2,2,1,0.643915414810181,res5c_branch2c,0.0346188880503178,0.180379003286362,0.37370455994898,23.1517333984375
3e61703b5ab2.png,0,0,1,0.999978423118591,res5c_branch2c,0.00010357429709984,0.000362725637387484,0.473234215561224,15.5084543228149
3f49f8d100e9.png,3,3,1,0.670843541622162,res5c_branch2c,0.0393175892531872,0.136117488145828,0.545858577806122,23.5824718475342
3fc219927a97.png,2,2,1,0.509204685688019,res5c_branch2c,0.000983081175945699,0.0481127165257931,0.0393813775510204,10.3143844604492
3fe282197c1c.png,0,0,1,0.999992609024048,res5c_branch2c,3.8586320442846e-05,0.00017845252295956,0.307477678571429,27.3999805450439
40527a5e95dd.png,2,2,1,0.706523597240448,res5c_branch2c,0.00719815958291292,0.1347696185112,0.0935108418367347,31.8734836578369
